lam_nm,t_sc_re,t_sc_im,r_sc_re,r_sc_im,E_up_abs,E_dn_abs,even_meas_abs,odd_meas_abs,even_px_abs,odd_m_abs,odd_Q_abs,odd_pred_abs,even_resid_rel,odd_resid_rel,my_over_Qxz_abs,my_Qxz_phase_deg,g_abs,g_arg_deg,net_odd_over_parts
1336.5,-0.411251749843359,-1.097168192267418,-1.0826850235462189,0.2887345552444458,1.7021091806657844,1.41710253800594,1.22053181160264,0.9813153060717998,1.1389270806313319,2.9395876015953712,3.4210858123240833,0.481513355441861,0.06944428607671654,0.5093289288746781,0.8592557342484167,179.93100084871503,1.4526701270713642,-38.14254406720955,0.07570163158953196
1336.75,-0.4184100404381752,-1.1095412969589233,-1.0717863142490387,0.3096464276313782,1.7164463323209425,1.4101645334840038,1.2147402439712451,0.9958825991520115,1.1294084836639264,2.853620956209899,3.358367804255992,0.5047565668479551,0.07293566758130259,0.49316356473847955,0.8497047144727753,179.94202768551102,1.4474866959229133,-38.177451618002884,0.08125522860896146
1337.0,-0.42556633800268173,-1.1209074407815933,-1.0610628426074982,0.32831645011901855,1.7296471398514361,1.4032063895104772,1.2093244833627588,1.0088944414154721,1.120651352337204,2.7764535925409235,3.3020298644978308,0.5255830410331378,0.07611855286248755,0.47905562671290175,0.8408323687172841,179.94952388602456,1.4426052689042885,-38.20194023919498,0.08646614648996435
1337.25,-0.43339911475777626,-1.1324006468057632,-1.0496417582035065,0.34692326188087463,1.743373203233734,1.3959705242497502,1.2040236837224871,1.0219436795631736,1.111958190564721,2.699192502527653,3.24560348212735,0.5464154245855913,0.07935677583761039,0.4653211062629499,0.8316457994303269,179.95733529314165,1.4378287932958331,-38.21994908259117,0.09191491617139183
1337.5,-0.4408762566745281,-1.1426306068897247,-1.038804680109024,0.3636971116065979,1.7557894137822734,1.3892706930410108,1.1991364686256532,1.0336858766851138,1.1039956931847628,2.6292755466121154,3.1944870054434324,0.5652142534127949,0.08229862209848321,0.45320755126672946,0.8230665963366913,179.96486148312303,1.43360724611434,-38.233999885445364,0.09705310756759777
1337.75,-0.44831107556819916,-1.1522088050842285,-1.0280950367450714,0.3790516257286072,1.7673990631164156,1.38248355430847,1.1943884803954858,1.0444693729438137,1.0964034702176313,2.564755657997475,3.147269545580188,0.5825157020606506,0.08506744110315581,0.44228738565628073,0.8149145222083836,179.97067912050215,1.4295266154669755,-38.239377209017604,0.1019805902984809
1338.0,-0.4560258314013481,-1.1616517901420593,-1.0169182121753693,0.3943244516849518,1.7790529254668073,1.3755733909983145,1.1896018742802072,1.0552076163136435,1.0888393526987308,2.5005888008454584,3.1002966610593328,0.5997088379940578,0.08778385576716156,0.4316687234236315,0.8065643627765088,179.97771536480906,1.4255733179142527,-38.245192279294216,0.10707393359015492
1338.0,-0.4560258314013481,-1.1616517901420593,-1.0169182121753693,0.3943244516849518,1.7790529254668073,1.3755733909983145,1.1896018742802072,1.0552076163136435,1.0888393526987308,2.5005888008454584,3.1002966610593328,0.5997088379940578,0.08778385576716156,0.4316687234236315,0.8065643627765088,179.97771536480906,1.4255733179142527,-38.245192279294216,0.10707393359015492
1340.0,-0.5171227157115936,-1.2194503247737885,-0.9323506653308868,0.48794838786125183,1.8556556828125332,1.3240985309007918,1.157988238023605,1.1213432600872175,1.0397193092147823,2.102184591422586,2.808003939730604,0.7058197108981289,0.10545695751930696,0.37055875989199305,0.7486401858910022,-179.98312832642617,1.400953769579474,-38.206523026115484,0.14374594914634828
1342.0,-0.5780865848064423,-1.2584684491157532,-0.8521708548069,0.5508686304092407,1.9151458968238484,1.2746747111518755,1.1329125772118946,1.1673897400100672,1.0020706283412126,1.8200407222681014,2.5999829207098046,0.7799434358124763,0.11886540479732502,0.33189117455967193,0.7000202608143379,-179.9634074103284,1.3828842645968977,-38.08631425335363,0.17645684702423997
1344.0,-0.6379781067371368,-1.284360110759735,-0.7763440907001495,0.594436764717102,1.9631625540704836,1.2268859842899944,1.1122500782962896,1.2010528628689847,0.9717885996560512,1.6077619605942985,2.4423641567233427,0.8346037583377124,0.12960953512252985,0.30510668151261405,0.6582810168452766,-179.95330922902357,1.368931342311654,-37.9390436917986,0.20606858506679349
1346.0,-0.6963868141174316,-1.3004308938980103,-0.7049805223941803,0.623393714427948,2.002339441294847,1.1795737762747416,1.0946750740701643,1.2255877153959593,0.9464698709490619,1.4409344495047092,2.3166489707663818,0.875715030774444,0.1386217392364639,0.28547345166977567,0.6219908443997135,-179.97037596019823,1.3573778618297705,-37.766743393039924,0.2330527184174305
1348.0,-0.753655880689621,-1.3084603250026703,-0.6368008255958557,0.6417750120162964,2.035022313086645,1.1322000482203523,1.0793401172677553,1.2436322982424397,0.9245339358985595,1.3026360561812327,2.210300279724802,0.9076642455722737,0.14652501277623364,0.27015065396536253,0.5893480031335019,-179.99324760980724,1.3477070600463683,-37.58515492559275,0.2583776529893117
1350.0,-0.8094454109668732,-1.3095943927764893,-0.5723589658737183,0.6511044502258301,2.0619331223048456,1.0845155521550858,1.0658672691727973,1.256104317470549,0.905304859371012,1.1848905397775875,2.1171528784781857,0.9322628157261302,0.1535685376886526,0.2578141782583045,0.5596622482119901,179.96588366667962,1.3393018644272228,-37.38873871210342,0.2823290604151341
1352.0,-0.8635381758213043,-1.304579108953476,-0.5113542079925537,0.6529245972633362,2.0839977456696825,1.0364125993962707,1.0540348709282938,1.2639657158875006,0.8883343068991112,1.082721408350956,2.0336788226088145,0.9509596353885839,0.15993419159656513,0.24763813466819323,0.5323954777490553,179.92063921267214,1.3320631661523015,-37.18464273463662,0.3051468248337644
1354.0,-0.9158037006855011,-1.2941526174545288,-0.4539540112018585,0.6482253670692444,2.101848800628954,0.9877257803284586,1.0437131780448778,1.267812328734375,0.873280818201266,0.9913412840823498,1.9562039026768039,0.9648690986363797,0.1657967567520937,0.23894970838003912,0.5067678695077908,179.85450721147745,1.325743962483697,-36.970170585266594,0.32734666900807036
1356.0,-0.9658816754817963,-1.2784202694892883,-0.40053051710128784,0.6379043459892273,2.115630291614566,0.9387472979877215,1.0349330216539359,1.2678653914467595,0.8601509292428242,0.9090091546869759,1.8834147582234735,0.9744184245008336,0.17113766475486775,0.23144990235987076,0.4826388615242649,179.78111679348612,1.3203913409388266,-36.748081425788435,0.348950752067307
1358.0,-1.0136418342590332,-1.2582035958766937,-0.3513091802597046,0.6226856112480164,2.125918394220109,0.8893561294460914,1.0276803522174374,1.2645610960327753,0.8488147714734702,0.8336825739516489,1.8138803426223156,0.9802214478280248,0.17604125199576437,0.22485301883703188,0.45961277288357355,179.68254943370297,1.3157728165651197,-36.51448713441167,0.37023537446145544
1360.0,-1.059006690979004,-1.233345091342926,-0.30624401569366455,0.6033827662467957,2.1329418156958755,0.8397568330069214,1.0220409129221513,1.258073342924081,0.8392819543677866,0.7631917209654151,1.745849452581422,0.9826993617877101,0.18054194758539638,0.21888658079993675,0.43714635293264026,179.55101859037248,1.3120802360156816,-36.274297006177896,0.3916633063452459
1362.0,-1.1017727255821228,-1.2041139900684357,-0.2657787501811981,0.5806214213371277,2.1371071737244884,0.7901787614960946,1.018313384366138,1.248536192816559,0.8317805951035276,0.6970144249072932,1.6789819847066259,0.9820379028052341,0.18463451899930394,0.2134505986687252,0.4151410981512615,179.37746657489535,1.3094110853597145,-36.02484053543666,0.41331624022311025
1364.0,-1.1415247321128845,-1.1709641814231873,-0.2305930256843567,0.5553300976753235,2.1387535346775692,0.7412809909056167,1.0167857335427375,1.236134647540818,0.8266563497568795,0.6344921110182452,1.6128782223961207,0.9785041820370465,0.18819280755921977,0.20841975920769676,0.3933912072268125,179.13907157063542,1.3078588900478914,-35.76794249842383,0.4353996168270286
1366.0,-1.1786260604858398,-1.1327762007713318,-0.20025357604026794,0.5281705260276794,2.1382233130775896,0.6932768483941332,1.017963902941724,1.2206823316741973,0.8243089029176773,0.5735113750043669,1.5454449264311712,0.9721462131507901,0.19120793649855147,0.20361109979464634,0.3710979053318657,178.7625291029713,1.3079980533163844,-35.51051575579273,0.4587853994403689
1368.0,-1.2120836973190308,-1.088953897356987,-0.17590396106243134,0.5010906457901001,2.135443186433724,0.6488469604568778,1.022547447983744,1.2020635203316443,0.8255431818389154,0.5131887362907381,1.4758225565104757,0.9630333819426652,0.19343858494313979,0.19886318869145145,0.3477306496142414,178.17371756062443,1.3105645566008668,-35.272094951990006,0.4841769302306887
1370.0,-1.2395663857460022,-1.0375659614801407,-0.15691979229450226,0.4761974513530731,2.1284643174846605,0.6116964526344486,1.0299744683258547,1.179584267902204,0.8300615488717324,0.4502141203200849,1.4004133393548126,0.9509620895823198,0.19476297925844738,0.19384162540447825,0.3214865980407642,177.25171669417514,1.3167126935522486,-35.11573670754239,0.5138592776254258
1372.0,-1.2544735670089722,-0.9776031076908112,-0.14102008938789368,0.4589918553829193,2.1108828018045056,0.5925423222201598,1.036125814274687,1.1532170655525638,0.8346612388653873,0.3791631901084448,1.3144696134798513,0.9366047825652837,0.1951669850907666,0.18787470099175754,0.28845337025682166,175.99813342197862,1.3272549517336203,-35.233750070136246,0.5530152584319938
1374.0,-1.2431732416152954,-0.9187265168875456,-0.1154155284166336,0.45224395394325256,2.0647915429687744,0.5998094980254153,1.0208616323603301,1.1266806568380583,0.8214671513871915,0.2964159148483309,1.2189582002167354,0.923458337176253,0.19653628438578177,0.18039794878485557,0.2431715171165238,176.07953001338964,1.3357316942250448,-36.01945951621978,0.6093929729930764
1376.0,-1.214966505765915,-0.8947699021082371,-0.06611865758895874,0.432242214679718,1.988635400391809,0.5958419109945504,0.9599457626694202,1.1105644069695324,0.7655408030300794,0.23022992068074083,1.147021870030095,0.9172575937329702,0.20471825608456312,0.17407236804104348,0.2007197305441963,-176.74127918474636,1.3179436627285557,-37.18334959633717,0.6660057368736835
1378.0,-1.2187541127204895,-0.8935197160462849,-0.02683638036251068,0.3792533874511719,1.9417219331645887,0.5357162626947102,0.9061120200398308,1.0989080930921133,0.710898850237076,0.2084984441474142,1.1126883792914002,0.9101560375098736,0.21756183403414178,0.17188864123877032,0.1873826023780292,-167.5995397296899,1.2848836280325813,-37.14740788405591,0.6888927601782306
1380.0,-1.2424121499061584,-0.8748699557036161,-0.013188913464546204,0.32209113240242004,1.9245866464840946,0.45843592223815177,0.8901543236354279,1.0792237522519477,0.69000448853253,0.1903036923506903,1.0748758119588178,0.8955692443400106,0.22612222903361529,0.17038674188599984,0.17704714371038568,-162.20352816220003,1.266563229988906,-36.400670198671214,0.7078594312423532
1382.0,-1.2641868889331818,-0.8408425226807594,-0.012459337711334229,0.2719014585018158,1.9114608505257733,0.38804869538829284,0.8907803032104745,1.0529210027133515,0.6854795440385076,0.16377666824409684,1.0241419754535992,0.8762497530822861,0.23113194872481277,0.16805941264896798,0.15991598056661926,-156.60213212965235,1.2589617894155094,-35.671833669944284,0.7376344817307842
1384.0,-1.2794015109539032,-0.7990785762667656,-0.01825721561908722,0.22717374563217163,1.8945088885414962,0.3257207654514302,0.8959390102426924,1.0222143918131095,0.6860021246792491,0.13405922070151477,0.964257662470999,0.8539048213899866,0.234625273920273,0.16497305128444845,0.13902842146773892,-147.73372618435656,1.255938191090921,-35.05518937734648,0.7774667170038055
1386.0,-1.2880775034427643,-0.7531887739896774,-0.02849884331226349,0.18630100786685944,1.872645537862997,0.27067380643120104,0.9017929460319896,0.9883330878150439,0.687623715628978,0.10873211149404782,0.8990070579154409,0.8292126645252975,0.2376078063050351,0.1613939076344783,0.12094689417252048,-132.64468762884948,1.255019218298858,-34.527115896296564,0.8228445312998963
1388.0,-1.2907383739948273,-0.7060092687606812,-0.04277825355529785,0.14818499982357025,1.8463268492713274,0.22273578576050787,0.9073350896875609,0.9518456110740514,0.6892528791726219,0.09725386320865403,0.8302540616795544,0.8025125638569709,0.24038037640319476,0.1573948394161577,0.11713747357274625,-109.81909595693719,1.2549728807478318,-34.04731419277377,0.8652352635732972
1390.0,-1.2875892519950867,-0.6565354615449905,-0.06176060438156128,0.11248563975095749,1.8152781291487898,0.1848910886894104,0.9128395829669886,0.9118298065922156,0.6908803655157698,0.10785335705692824,0.7569168604157324,0.773056383159885,0.24315249767716546,0.15287702279553095,0.14249036148790553,-85.41181186338011,1.255977219735802,-33.591633793281446,0.893944272756277
1392.0,-1.2786479890346527,-0.6063757240772247,-0.08503171056509018,0.07987550646066666,1.7795756316958846,0.16359809486674265,0.9175350832179942,0.8688821864033499,0.6917236803254365,0.13794730368900118,0.6815078629951861,0.7411578140638508,0.24612492904613797,0.1479686692054164,0.20241483800748986,-69.50489083118154,1.2575227564858862,-33.14713795422353,0.9044519385518601
