Te_K,lambda_nm,eps_re,eps_im,T,R,A,Fx,Fy,Fz,Ftot,mean_Ez2_over_Einc2,within_trusted_Te(<=6000K)
8000,1258.0,1.206920,0.254665,0.178401,0.538313,0.283286,0.104423,0.042606,0.136205,0.283234,4.655808,0
8000,1260.0,1.199965,0.256574,0.109172,0.613100,0.277728,0.091020,0.058429,0.128230,0.277679,4.357530,0
8000,1262.0,1.193002,0.258487,0.045081,0.664067,0.290852,0.077566,0.091526,0.121711,0.290803,4.111916,0
8000,1264.0,1.186030,0.260403,0.022972,0.636135,0.340893,0.065497,0.156931,0.118408,0.340836,3.977185,0
8000,1266.0,1.179049,0.262321,0.143682,0.427486,0.428832,0.066535,0.229035,0.133186,0.428756,4.447865,0
8000,1268.0,1.172061,0.264245,0.309111,0.244766,0.446123,0.082922,0.196644,0.166474,0.446040,5.527777,0
8000,1270.0,1.165063,0.266172,0.324362,0.275178,0.400460,0.089910,0.123988,0.186487,0.400385,6.157205,0
8000,1272.0,1.158058,0.268101,0.279190,0.356147,0.364662,0.088648,0.079758,0.196189,0.364595,6.441024,0
8000,1274.0,1.151045,0.270035,0.230985,0.423968,0.345046,0.085171,0.056356,0.203457,0.344984,6.642240,0
8000,1276.0,1.144022,0.271971,0.189911,0.474594,0.335495,0.081452,0.043287,0.210695,0.335435,6.840292,0
8000,1278.0,1.136992,0.273913,0.155935,0.512155,0.331910,0.077988,0.035427,0.218436,0.331852,7.052363,0
8000,1280.0,1.129953,0.275857,0.127680,0.540272,0.332048,0.074870,0.030384,0.226736,0.331990,7.280106,0
8000,1282.0,1.122906,0.277805,0.103952,0.561395,0.334652,0.072085,0.026976,0.235534,0.334595,7.521317,0
8000,1284.0,1.115851,0.279757,0.083828,0.577181,0.338991,0.069594,0.024571,0.244768,0.338933,7.773766,0
8000,1286.0,1.108787,0.281712,0.066727,0.588682,0.344591,0.067362,0.022820,0.254350,0.344533,8.034525,0
8000,1288.0,1.101715,0.283670,0.052173,0.596690,0.351137,0.065351,0.021508,0.264219,0.351078,8.301532,0
8000,1290.0,1.094634,0.285632,0.039825,0.601765,0.358410,0.063529,0.020501,0.274320,0.358350,8.572973,0
8000,1292.0,1.087545,0.287600,0.029472,0.604299,0.366228,0.061875,0.019714,0.284579,0.366168,8.846447,0
8000,1294.0,1.080448,0.289569,0.020916,0.604623,0.374462,0.060367,0.019086,0.294946,0.374400,9.120477,0
8000,1296.0,1.073342,0.291542,0.014012,0.602997,0.382991,0.058988,0.018578,0.305362,0.382928,9.393133,0
8000,1298.0,1.066227,0.293519,0.008626,0.599640,0.391734,0.057721,0.018158,0.315791,0.391670,9.663416,0
8000,1300.0,1.059103,0.295501,0.004661,0.594736,0.400603,0.056555,0.017805,0.326178,0.400537,9.929587,0
8000,1302.0,1.051973,0.297486,0.002027,0.588466,0.409507,0.055477,0.017502,0.336461,0.409440,10.189940,0
8000,1304.0,1.044833,0.299474,0.000633,0.580975,0.418392,0.054476,0.017237,0.346610,0.418324,10.443649,0
8000,1306.0,1.037685,0.301466,0.000402,0.572416,0.427182,0.053546,0.017001,0.356566,0.427113,10.688977,0
8000,1308.0,1.030528,0.303463,0.001256,0.562910,0.435834,0.052678,0.016784,0.366301,0.435763,10.925292,0
8000,1310.0,1.023362,0.305463,0.003114,0.552605,0.444280,0.051865,0.016583,0.375760,0.444208,11.151053,0
8000,1312.0,1.016189,0.307466,0.005900,0.541619,0.452480,0.051102,0.016391,0.384915,0.452407,11.365608,0
8000,1314.0,1.009007,0.309474,0.009535,0.530069,0.460396,0.050384,0.016205,0.393734,0.460322,11.568192,0
8000,1316.0,1.001815,0.311486,0.013939,0.518074,0.467987,0.049704,0.016022,0.402185,0.467912,11.758076,0
8000,1318.0,0.994617,0.313501,0.019034,0.505748,0.475217,0.049060,0.015840,0.410240,0.475141,11.934572,0
8000,1320.0,0.987409,0.315521,0.024731,0.493209,0.482060,0.048448,0.015657,0.417876,0.481982,12.097229,0
8000,1322.0,0.980193,0.317544,0.030966,0.480531,0.488504,0.047864,0.015472,0.425088,0.488425,12.246147,0
8000,1324.0,0.972968,0.319571,0.037650,0.467820,0.494530,0.047306,0.015284,0.431861,0.494451,12.381041,0
8000,1326.0,0.965735,0.321601,0.044695,0.455182,0.500122,0.046770,0.015093,0.438179,0.500042,12.501723,0
8000,1328.0,0.958493,0.323637,0.052038,0.442686,0.505276,0.046256,0.014897,0.444041,0.505194,12.608279,0
8000,1330.0,0.951243,0.325676,0.059619,0.430392,0.509989,0.045759,0.014697,0.449451,0.509907,12.701072,0
8000,1332.0,0.943984,0.327718,0.067339,0.418395,0.514266,0.045280,0.014494,0.454410,0.514184,12.780367,0
8000,1334.0,0.936716,0.329766,0.075144,0.406736,0.518120,0.044816,0.014287,0.458934,0.518036,12.846705,0
8000,1336.0,0.929440,0.331816,0.082974,0.395474,0.521552,0.044366,0.014076,0.463026,0.521468,12.900507,0
8000,1338.0,0.922156,0.333871,0.090773,0.384654,0.524573,0.043928,0.013862,0.466698,0.524488,12.942124,0
8000,1340.0,0.914863,0.335931,0.098487,0.374313,0.527200,0.043503,0.013646,0.469966,0.527115,12.972218,0
8000,1342.0,0.907561,0.337993,0.106066,0.364482,0.529452,0.043088,0.013428,0.472851,0.529366,12.991569,0
8000,1344.0,0.900252,0.340060,0.113451,0.355194,0.531355,0.042683,0.013208,0.475378,0.531269,13.000952,0
8000,1346.0,0.892934,0.342132,0.120633,0.346444,0.532923,0.042288,0.012987,0.477562,0.532837,13.000897,0
8000,1348.0,0.885605,0.344208,0.127552,0.338273,0.534175,0.041902,0.012766,0.479421,0.534089,12.992075,0
8000,1350.0,0.878270,0.346287,0.134207,0.330668,0.535125,0.041523,0.012545,0.480971,0.535039,12.975049,0
8000,1352.0,0.870925,0.348369,0.140542,0.323650,0.535809,0.041153,0.012325,0.482245,0.535722,12.950797,0
8000,1354.0,0.863573,0.350457,0.146550,0.317202,0.536248,0.040789,0.012105,0.483266,0.536161,12.920011,0
8000,1356.0,0.856210,0.352549,0.152228,0.311313,0.536459,0.040433,0.011887,0.484052,0.536372,12.883209,0
8000,1358.0,0.848841,0.354645,0.157538,0.306000,0.536462,0.040083,0.011671,0.484620,0.536375,12.841043,0
8000,1360.0,0.841462,0.356745,0.162482,0.301243,0.536275,0.039740,0.011458,0.484990,0.536188,12.794000,0
8000,1362.0,0.834074,0.358848,0.167054,0.297025,0.535921,0.039403,0.011247,0.485184,0.535835,12.742812,0
8000,1364.0,0.826679,0.360958,0.171246,0.293328,0.535426,0.039072,0.011039,0.485227,0.535339,12.688064,0
8000,1366.0,0.819274,0.363071,0.175048,0.290142,0.534810,0.038747,0.010835,0.485141,0.534723,12.630471,0
8000,1368.0,0.811860,0.365187,0.178483,0.287446,0.534071,0.038427,0.010634,0.484924,0.533985,12.570029,0
8000,1370.0,0.804439,0.367307,0.181541,0.285228,0.533231,0.038113,0.010436,0.484595,0.533144,12.507253,0
8000,1372.0,0.797008,0.369434,0.184216,0.283468,0.532316,0.037804,0.010243,0.484182,0.532229,12.442801,0
8000,1374.0,0.789569,0.371562,0.186533,0.282138,0.531329,0.037500,0.010054,0.483689,0.531243,12.376931,0
8000,1376.0,0.782121,0.373696,0.188479,0.281221,0.530299,0.037201,0.009870,0.483142,0.530213,12.310266,0
8000,1378.0,0.774665,0.375835,0.190081,0.280701,0.529218,0.036906,0.009689,0.482536,0.529131,12.242605,0
8000,1380.0,0.767201,0.377976,0.191331,0.280565,0.528105,0.036617,0.009514,0.481887,0.528018,12.174536,0
