K_per_nm,K_over_k0,lambda_qnm_nm,omega_real,omega_imag,Q,linewidth_THz,eps_ito_cont_real,eps_ito_cont_imag,eps_ito_meas_real,eps_ito_meas_imag,Ez_to_Ex_rms,Ez_to_Ex_max,Ez_flatness_cv,Ez_flatness_max_min,Ez_intensity_localization_fraction,air_decay_length_nm,glass_decay_length_nm,max_boundary_condition_residual,outside_air_lightline,outside_glass_lightline,bound_or_leaky,Lambda_10_nm,Lambda_11_nm,Lambda_20_nm,pole_residual,physical_branch,continuity_ok
0.010875000000000008,2.4899310299365407,1438.592925350602,1.3093707984486198,-0.1151303550346427,5.686470775038566,36.64713020737653,-0.1954519449313339,0.006104277219878008,-0.10167681236994344,0.70882593289676,11.007060018956505,5.578246937766582,0.004476285690606803,1.0159542413205924,0.9034872424275492,100.31873246415813,112.56591011661828,1.3747783118064034e-10,True,True,bound,577.7641661774328,817.0819196613081,1155.5283323548656,9.08308965607604e-16,True,True
0.011000000000000008,2.5190152671712975,1438.858155931977,1.3091294367989836,-0.11515069076589993,5.684418513217733,36.653603271678485,-0.1969488758620881,0.005981485249905942,-0.10310419376541065,0.7092116582557527,10.899505430104478,5.524006588705554,0.004566531987403406,1.0162847093726095,0.9033745854183864,98.96321535210961,110.65861917881107,1.3699737082620936e-10,True,True,bound,571.1986642890529,807.7968978469751,1142.3973285781058,1.337049038453915e-15,True,True
0.011125000000000008,2.548114149304641,1439.125697431669,1.3088860623297227,-0.11517008992090677,5.68240444732049,36.659778214500776,-0.1984590998540008,0.005864396700679974,-0.10454424717978922,0.7096008817470022,10.793629879275745,5.470677573075685,0.004657992353274491,1.01661954576935,0.9032378965338396,97.646610619533,108.82470607718956,1.3653497748813315e-10,True,True,bound,564.7807017689512,798.720528208245,1129.5614035379024,4.812357599115505e-16,True,True
0.011250000000000008,2.5772275583197812,1439.3954069060585,1.3086408072940232,-0.11518861728168413,5.680425888323025,36.6656756566011,-0.19998181855672081,0.0057526154772648405,-0.10599620916258277,0.709993398888623,10.68942088833204,5.418247490704778,0.004750658426170478,1.0169587672031999,0.9030787635600274,96.36717121539759,107.05964611359502,1.3609105327304206e-10,True,True,bound,558.505360638185,789.8458556725978,1117.01072127637,1.1058862159352145e-17,True,True
0.011375000000000008,2.6063553837527227,1439.667151866682,1.3083937942645272,-0.11520633179613227,5.678480400625223,36.67131436167888,-0.20151629195139575,0.0056457812480875235,-0.10745937214571342,0.7103890200078152,10.58686316954311,5.3667031648081585,0.004844522578927112,1.0173022818803958,0.9028986403845612,95.12325728086539,105.35929662954287,1.35664498379753e-10,True,True,bound,552.3679390927105,781.1662308849868,1104.735878185421,2.4640239599089905e-15,True,True
0.011500000000000008,2.6354975219783383,1439.9408093219558,1.3081451370183983,-0.11522328721814638,5.676565773296129,36.6767114401304,-0.20306183300406344,0.005543565512801154,-0.10893307928006905,0.7107875689995092,10.485939095451995,5.316030803257971,0.004939577848053686,1.017650073373513,0.9026988608293716,93.91332783349866,103.7198564842195,1.3525038448966584e-10,True,True,bound,546.3639397547462,772.6752935927587,1092.7278795094924,1.1189168970715937e-15,True,True
0.011625000000000009,2.6646538755741336,1440.2162649227118,1.307894941326703,-0.11523953266551241,5.67467999511471,36.681882526632485,-0.2046178028979715,0.005445668176108532,-0.11041671985255558,0.7111888821262078,10.386629103268927,5.2662161368410585,0.005035817870609228,1.0180021294211405,0.9024806508032386,92.73593322737071,102.1378306577813,1.348533632163005e-10,True,True,bound,540.4890586821145,764.366957102514,1080.978117364229,5.290453350259402e-16,True,True
0.011750000000000009,2.693824352752104,1440.4934121986869,1.3076433056599372,-0.1152551131076179,5.67282123283738,36.68684193538577,-0.20618360677316305,0.0053518145533767965,-0.11190972511822896,0.7115928070422017,10.288912043110995,5.217244537741522,0.0051332368281304915,1.0183585292297312,0.9022451390073284,91.58970830494025,100.60999923286036,1.3446801291053448e-10,True,True,bound,534.7391750791134,756.2353937290831,1069.4783501582267,1.8308690535873803e-15,True,True
0.011875000000000009,2.7230088668504138,1440.7721518748835,1.3073903218198997,-0.11527006979304358,5.670987812218707,36.69160279622131,-0.20775868991159063,0.0052617527460184655,-0.11341156469459088,0.7119992017480632,10.1927654779947,5.1691011210066025,0.005231829396721619,1.0187191653855794,0.9019933663907304,90.47336616689743,99.13339012972479,1.3409374644748207e-10,True,True,bound,529.1103416572279,748.2750211635138,1058.2206833144558,4.001522404989816e-15,True,True
0.012000000000000009,2.752207335877723,1441.0523912582307,1.3071360755067167,-0.1152844406254885,5.669178201389126,36.69617717426122,-0.20934253431440153,0.005175251334574377,-0.11492174332857509,0.7124079336508913,10.098165942307016,5.1217708313522285,0.00533159070253933,1.0190840271750525,0.9017262945229566,89.38569249511933,97.70525507085877,1.3373410546396847e-10,True,True,bound,523.5987755982985,740.4804896930605,1047.197551196597,1.9230827039795177e-15,True,True
