lam,R,T,A,T00,R00,n_orders,case,re_r,im_r,re_t,im_t
1524.0,0.0639115837270407,0.9360884162725007,4.585221091701897e-13,0.9360884162725007,0.0639115837270407,1,lossless_ITO,-0.19544137879911627,-0.09674991889257739,-0.15807935042996987,0.7823925318852868
1525.0,0.014787838883719394,0.9852121611163912,-1.1057821325266559e-13,0.9852121611163912,0.014787838883719394,1,lossless_ITO,-0.07228831418905102,-0.08273483341195795,-0.033704859851016344,0.8244889220002188
1526.0,0.06865619305951037,0.9313438069403599,1.2967404927621828e-13,0.9313438069403599,0.06865619305951037,1,lossless_ITO,-0.07929410226754297,-0.13387209362813607,-0.02953768297700256,0.7876414281149796
1527.0,0.06374337622065943,0.9362566237788549,4.85722573273506e-13,0.9362566237788549,0.06374337622065943,1,lossless_ITO,0.03124235981833734,-0.1619134808989933,0.06320905216817621,0.7860617688763522
1528.0,0.03861004039621345,0.9613899596591365,-5.5349946848082254e-11,0.9613899596591365,0.03861004039621345,1,lossless_ITO,-0.02737164672691883,-0.17306770635935886,0.07166764336330007,0.8107226441446872
1529.0,0.16231446635270247,0.8376855336478091,-5.115907697472721e-13,0.8376855336478091,0.16231446635270247,1,lossless_ITO,0.21884137427253625,-0.31981385002910706,0.3079865988533571,0.693827102422123
1530.0,0.21410587036311518,0.785894129636285,5.998535002049721e-13,0.785894129636285,0.21410587036311518,1,lossless_ITO,-0.08892030204008206,-0.24061332839982869,-0.02845771461436947,0.665776444710475
1531.0,0.03196177287748569,0.9680382271227757,-2.6134649999676185e-13,0.9680382271227757,0.03196177287748569,1,lossless_ITO,-0.14082600985130267,-0.09240503000583469,-0.06770454033692139,0.8150695400678251
1532.0,0.02144239078078948,0.9785576092194412,-2.3070434451710753e-13,0.9785576092194412,0.02144239078078948,1,lossless_ITO,0.03429580747565586,-0.10458368997701377,0.06260657398994841,0.8130110203485735
1533.0,0.0649587133932454,0.935041286607694,-9.394707234378075e-13,0.935041286607694,0.0649587133932454,1,lossless_ITO,0.13139338043327797,-0.18604565398719802,0.21029209681554742,0.7715175793923734
1534.0,0.1482405477212121,0.8517594522790537,-2.657873920952625e-13,0.8517594522790537,0.1482405477212121,1,lossless_ITO,0.0565930694428145,-0.18089671689276882,0.10278070919583328,0.7019790548708621
1535.0,0.2594140771703152,0.740585922829413,2.716715741257758e-13,0.740585922829413,0.2594140771703152,1,lossless_ITO,0.1880343658889405,-0.3580184179814089,0.2619396468449506,0.6152451870045907
